"state_abbr","state_name","org_type","org_name","agency_name","local_phone","local_phone_ext","local_notes","local_tdd","local_tdd_ext","agency_id","tollfree_phone","tollfree_ext","tollfree_instate_flag","tollfree_notes","tollfree_tdd","tollfree_tdd_ext","spanish_phone","spanish_ext","address","address2","agency_notes","email_address","web_address"
"KY","Kentucky","B","OIG (DHHS) -- Office of the Inspector General (Department of Health and Human Services)","Department of Health and Human Services - Office of Inspector General","2026191343",,,,,"00118","8004478477",,"no",,"8003774950",,,,,,,"hhstips@oig","www.oig.hhs.gov"
"LA","Louisiana","B","OIG (DHHS) -- Office of the Inspector General (Department of Health and Human Services)","Department of Health and Human Services - Office of Inspector General","2026191343",,,,,"00118","8004478477",,"no",,"8003774950",,,,,,,"hhstips@oig","www.oig.hhs.gov"
"MA","Massachusetts","B","OIG (DHHS) -- Office of the Inspector General (Department of Health and Human Services)","Department of Health and Human Services - Office of Inspector General","2026191343",,,,,"00118","8004478477",,"no",,"8003774950",,,,,,,"hhstips@oig","www.oig.hhs.gov"
"MD","Maryland","B","OIG (DHHS) -- Office of the Inspector General (Department of Health and Human Services)","Department of Health and Human Services - Office of Inspector General","2026191343",,,,,"00118","8004478477",,"no",,"8003774950",,,,,,,"hhstips@oig","www.oig.hhs.gov"
"ME","Maine","B","OIG (DHHS) -- Office of the Inspector General (Department of Health and Human Services)","Department of Health and Human Services - Office of Inspector General","2026191343",,,,,"00118","8004478477",,"no",,"8003774950",,,,,,,"hhstips@oig","www.oig.hhs.gov"
"MI","Michigan","B","OIG (DHHS) -- Office of the Inspector General (Department of Health and Human Services)","Department of Health and Human Services - Office of Inspector General","2026191343",,,,,"00118","8004478477",,"no",,"8003774950",,,,,,,"hhstips@oig","www.oig.hhs.gov"
"MN","Minnesota","B","OIG (DHHS) -- Office of the Inspector General (Department of Health and Human Services)","Department of Health and Human Services - Office of Inspector General","2026191343",,,,,"00118","8004478477",,"no",,"8003774950",,,,,,,"hhstips@oig","www.oig.hhs.gov"
"MO","Missouri","B","OIG (DHHS) -- Office of the Inspector General (Department of Health and Human Services)","Department of Health and Human Services - Office of Inspector General","2026191343",,,,,"00118","8004478477",,"no",,"8003774950",,,,,,,"hhstips@oig","www.oig.hhs.gov"
"MP","Northern Mariana Islands","B","OIG (DHHS) -- Office of the Inspector General (Department of Health and Human Services)","Department of Health and Human Services - Office of Inspector General","2026191343",,,,,"00118","8004478477",,"no",,"8003774950",,,,,,,"hhstips@oig","www.oig.hhs.gov"
"MS","Mississippi","B","OIG (DHHS) -- Office of the Inspector General (Department of Health and Human Services)","Department of Health and Human Services - Office of Inspector General","2026191343",,,,,"00118","8004478477",,"no",,"8003774950",,,,,,,"hhstips@oig","www.oig.hhs.gov"
"MT","Montana","B","OIG (DHHS) -- Office of the Inspector General (Department of Health and Human Services)","Department of Health and Human Services - Office of Inspector General","2026191343",,,,,"00118","8004478477",,"no",,"8003774950",,,,,,,"hhstips@oig","www.oig.hhs.gov"
"NC","North Carolina","B","OIG (DHHS) -- Office of the Inspector General (Department of Health and Human Services)","Department of Health and Human Services - Office of Inspector General","2026191343",,,,,"00118","8004478477",,"no",,"8003774950",,,,,,,"hhstips@oig","www.oig.hhs.gov"
"ND","North Dakota","B","OIG (DHHS) -- Office of the Inspector General (Department of Health and Human Services)","Department of Health and Human Services - Office of Inspector General","2026191343",,,,,"00118","8004478477",,"no",,"8003774950",,,,,,,"hhstips@oig","www.oig.hhs.gov"
"NE","Nebraska","B","OIG (DHHS) -- Office of the Inspector General (Department of Health and Human Services)","Department of Health and Human Services - Office of Inspector General","2026191343",,,,,"00118","8004478477",,"no",,"8003774950",,,,,,,"hhstips@oig","www.oig.hhs.gov"
"NH","New Hampshire","B","OIG (DHHS) -- Office of the Inspector General (Department of Health and Human Services)","Department of Health and Human Services - Office of Inspector General","2026191343",,,,,"00118","8004478477",,"no",,"8003774950",,,,,,,"hhstips@oig","www.oig.hhs.gov"
"NJ","New Jersey","B","OIG (DHHS) -- Office of the Inspector General (Department of Health and Human Services)","Department of Health and Human Services - Office of Inspector General","2026191343",,,,,"00118","8004478477",,"no",,"8003774950",,,,,,,"hhstips@oig","www.oig.hhs.gov"
"NM","New Mexico","B","OIG (DHHS) -- Office of the Inspector General (Department of Health and Human Services)","Department of Health and Human Services - Office of Inspector General","2026191343",,,,,"00118","8004478477",,"no",,"8003774950",,,,,,,"hhstips@oig","www.oig.hhs.gov"
"NV","Nevada","B","OIG (DHHS) -- Office of the Inspector General (Department of Health and Human Services)","Department of Health and Human Services - Office of Inspector General","2026191343",,,,,"00118","8004478477",,"no",,"8003774950",,,,,,,"hhstips@oig","www.oig.hhs.gov"
"NY","New York","B","OIG (DHHS) -- Office of the Inspector General (Department of Health and Human Services)","Department of Health and Human Services - Office of Inspector General","2026191343",,,,,"00118","8004478477",,"no",,"8003774950",,,,,,,"hhstips@oig","www.oig.hhs.gov"
"OH","Ohio","B","OIG (DHHS) -- Office of the Inspector General (Department of Health and Human Services)","Department of Health and Human Services - Office of Inspector General","2026191343",,,,,"00118","8004478477",,"no",,"8003774950",,,,,,,"hhstips@oig","www.oig.hhs.gov"
"OK","Oklahoma","B","OIG (DHHS) -- Office of the Inspector General (Department of Health and Human Services)","Department of Health and Human Services - Office of Inspector General","2026191343",,,,,"00118","8004478477",,"no",,"8003774950",,,,,,,"hhstips@oig","www.oig.hhs.gov"
"OR","Oregon","B","OIG (DHHS) -- Office of the Inspector General (Department of Health and Human Services)","Department of Health and Human Services - Office of Inspector General","2026191343",,,,,"00118","8004478477",,"no",,"8003774950",,,,,,,"hhstips@oig","www.oig.hhs.gov"
"PA","Pennsylvania","B","OIG (DHHS) -- Office of the Inspector General (Department of Health and Human Services)","Department of Health and Human Services - Office of Inspector General","2026191343",,,,,"00118","8004478477",,"no",,"8003774950",,,,,,,"hhstips@oig","www.oig.hhs.gov"
"PR","Puerto Rico","B","OIG (DHHS) -- Office of the Inspector General (Department of Health and Human Services)","Department of Health and Human Services - Office of Inspector General","2026191343",,,,,"00118","8004478477",,"no",,"8003774950",,,,,,,"hhstips@oig","www.oig.hhs.gov"
"RI","Rhode Island","B","OIG (DHHS) -- Office of the Inspector General (Department of Health and Human Services)","Department of Health and Human Services - Office of Inspector General","2026191343",,,,,"00118","8004478477",,"no",,"8003774950",,,,,,,"hhstips@oig","www.oig.hhs.gov"
"SC","South Carolina","B","OIG (DHHS) -- Office of the Inspector General (Department of Health and Human Services)","Department of Health and Human Services - Office of Inspector General","2026191343",,,,,"00118","8004478477",,"no",,"8003774950",,,,,,,"hhstips@oig","www.oig.hhs.gov"
"SD","South Dakota","B","OIG (DHHS) -- Office of the Inspector General (Department of Health and Human Services)","Department of Health and Human Services - Office of Inspector General","2026191343",,,,,"00118","8004478477",,"no",,"8003774950",,,,,,,"hhstips@oig","www.oig.hhs.gov"
"TN","Tennessee","B","OIG (DHHS) -- Office of the Inspector General (Department of Health and Human Services)","Department of Health and Human Services - Office of Inspector General","2026191343",,,,,"00118","8004478477",,"no",,"8003774950",,,,,,,"hhstips@oig","www.oig.hhs.gov"
"TX","Texas","B","OIG (DHHS) -- Office of the Inspector General (Department of Health and Human Services)","Department of Health and Human Services - Office of Inspector General","2026191343",,,,,"00118","8004478477",,"no",,"8003774950",,,,,,,"hhstips@oig","www.oig.hhs.gov"
"UT","Utah","B","OIG (DHHS) -- Office of the Inspector General (Department of Health and Human Services)","Department of Health and Human Services - Office of Inspector General","2026191343",,,,,"00118","8004478477",,"no",,"8003774950",,,,,,,"hhstips@oig","www.oig.hhs.gov"
"VA","Virginia","B","OIG (DHHS) -- Office of the Inspector General (Department of Health and Human Services)","Department of Health and Human Services - Office of Inspector General","2026191343",,,,,"00118","8004478477",,"no",,"8003774950",,,,,,,"hhstips@oig","www.oig.hhs.gov"
"VI","Virgin Islands","B","OIG (DHHS) -- Office of the Inspector General (Department of Health and Human Services)","Department of Health and Human Services - Office of Inspector General","2026191343",,,,,"00118","8004478477",,"no",,"8003774950",,,,,,,"hhstips@oig","www.oig.hhs.gov"
"VT","Vermont","B","OIG (DHHS) -- Office of the Inspector General (Department of Health and Human Services)","Department of Health and Human Services - Office of Inspector General","2026191343",,,,,"00118","8004478477",,"no",,"8003774950",,,,,,,"hhstips@oig","www.oig.hhs.gov"
"WA","Washington","B","OIG (DHHS) -- Office of the Inspector General (Department of Health and Human Services)","Department of Health and Human Services - Office of Inspector General","2026191343",,,,,"00118","8004478477",,"no",,"8003774950",,,,,,,"hhstips@oig","www.oig.hhs.gov"
"WI","Wisconsin","B","OIG (DHHS) -- Office of the Inspector General (Department of Health and Human Services)","Department of Health and Human Services - Office of Inspector General","2026191343",,,,,"00118","8004478477",,"no",,"8003774950",,,,,,,"hhstips@oig","www.oig.hhs.gov"
"WV","West Virginia","B","OIG (DHHS) -- Office of the Inspector General (Department of Health and Human Services)","Department of Health and Human Services - Office of Inspector General","2026191343",,,,,"00118","8004478477",,"no",,"8003774950",,,,,,,"hhstips@oig","www.oig.hhs.gov"
"WY","Wyoming","B","OIG (DHHS) -- Office of the Inspector General (Department of Health and Human Services)","Department of Health and Human Services - Office of Inspector General","2026191343",,,,,"00118","8004478477",,"no",,"8003774950",,,,,,,"hhstips@oig","www.oig.hhs.gov"
"DC","Washington D.C.","F","SHIP -- State Health Insurance Assistance Program","Health Insurance Counseling Project (HICP)","2029946272",,,"2029946656",,"00552",,,"no",,,,,,,,,"DCHICP@gmail.com","http://dcoa.dc.gov"
"DC","Washington D.C.","M","State Department of Insurance","Delaware Department of Insurance - Consumer Service Division","2027278000",,,,,"00174",,,"no",,,,"8003679559",,,,,,"www.disb.dc.gov"
"DC","Washington D.C.","O","Nursing Home State Survey Agency","District of Columbia Dept of Health - Health Regulation & Licensing Admin","2027248800",,"202-442-5833 for complaints",,,"00214",,,"no",,,,,,,,,,"www.doh.dc.gov"
"DE","Delaware","M","State Department of Insurance","Insurance Department of Delaware - Consumer Service Division","3026747310",,,,,"00358","8002828611",,"yes",,,,,,,,,"consumer@state.de.us","www.delawareinsurance.gov"
"DE","Delaware","F","SHIP -- State Health Insurance Assistance Program","ELDERinfo","3026747364",,,,,"00359","8003369500",,"no",,,,,,,,,"elderinfo@state.de.us","http://www.delawareinsurance.gov/services/elderinfo.shtml"
"DE","Delaware","O","Nursing Home State Survey Agency","Division of Public Health - Office of Health Facilities Licensing and Certification","3025776661",,,,,"00281","3029958521",,"no",,,,,,,,,"robert.smith@state.de.us","www.dhss.delaware.gov/dhss/dltcrp/"
"FL","Florida","A","Carrier","First Coast Service Options, Inc.",,,,,,"00266","8006334227",,"no","1-800-MEDICARE",,,,,,,,,"www.floridamedicare.com"
"FL","Florida","E","Fiscal Intermediary","First Coast Service Options, Inc.",,,,,,"00266","8006334227",,"no","1-800-MEDICARE",,,,,,,,,
"FL","Florida","F","SHIP -- State Health Insurance Assistance Program","Serving Health Insurance Needs of Elders (SHINE)",,,,"8509558771",,"00108","8009635337",,"no",,,,,,,,,"info@elderaffairs.org","http://www.floridaSHINE.org"
"FL","Florida","M","State Department of Insurance","Department of Financial Services","8504133089",,,,,"00179","8776935236",,"yes","Opt. 2 for Spanish",,,,,,,,,"www.myfloridacfo.com"
"FL","Florida","O","Nursing Home State Survey Agency","Florida Agency for Health Care Administration","8504124303",,,,,"00004","8884193456",,"no",,,,,,,,"Formerly Agency for Health Care Administration of Florida","infoctr@fdhc.state.fl.us","www.ahca.myflorida.com"
"FL","Florida","D","ESRD --  End-Stage Renal Disease Networks","Florida Medical Quality Assurance Inc.,The Florida ESRD Network - Network 7","8133831530",,,,,"00257","8008263773",,"no",,,,,,,,"Region VI","mhanthorn@nw7.esrd.net","http://fmqai.com"
"GA","Georgia","F","SHIP -- State Health Insurance Assistance Program","GeorgiaCares","8665524464",,,"4046571929",,"00554","8665524464",,"no",,,,,,,,,"cjwilliams@dhr.state.ga.us","www.mygeorgiacares.org"
"GA","Georgia","M","State Department of Insurance","Department of Insurance of Georgia","4046562070",,,,,"00180","8006562298",,"no",,,,,,,,,,"www.gainsurance.org"
"AL","Alabama","K","CMS RO - Centers for Medicare & Medicaid Services Regional Office","CMS, Atlanta Regional Office","4045627500",,,,,"00070",,,"no",,,,,,,,,,"www.cms.gov"
"FL","Florida","K","CMS RO - Centers for Medicare & Medicaid Services Regional Office","CMS, Atlanta Regional Office","4045627500",,,,,"00070",,,"no",,,,,,,,,,"www.cms.gov"
"GA","Georgia","K","CMS RO - Centers for Medicare & Medicaid Services Regional Office","CMS, Atlanta Regional Office","4045627500",,,,,"00070",,,"no",,,,,,,,,,"www.cms.gov"
"KY","Kentucky","K","CMS RO - Centers for Medicare & Medicaid Services Regional Office","CMS, Atlanta Regional Office","4045627500",,,,,"00070",,,"no",,,,,,,,,,"www.cms.gov"
"MS","Mississippi","K","CMS RO - Centers for Medicare & Medicaid Services Regional Office","CMS, Atlanta Regional Office","4045627500",,,,,"00070",,,"no",,,,,,,,,,"www.cms.gov"
"NC","North Carolina","K","CMS RO - Centers for Medicare & Medicaid Services Regional Office","CMS, Atlanta Regional Office","4045627500",,,,,"00070",,,"no",,,,,,,,,,"www.cms.gov"
"SC","South Carolina","K","CMS RO - Centers for Medicare & Medicaid Services Regional Office","CMS, Atlanta Regional Office","4045627500",,,,,"00070",,,"no",,,,,,,,,,"www.cms.gov"
"TN","Tennessee","K","CMS RO - Centers for Medicare & Medicaid Services Regional Office","CMS, Atlanta Regional Office","4045627500",,,,,"00070",,,"no",,,,,,,,,,"www.cms.gov"
"GA","Georgia","O","Nursing Home State Survey Agency","Department of Community Health Care Facility Regulation","4046575850",,,,,"00159","8008786442",,"no","complaint unit only",,,,,,,"Department of Community Health Care Facility Regulation",,"www.dch.georgia.gov"
"GA","Georgia","E","Fiscal Intermediary","Blue Cross Blue Shield of Georgia",,,,,,"00039","8006334227",,"no","1-800-MEDICARE",,,"8772616608",,,,,,
"GA","Georgia","A","Carrier","Noridian Administrative Services",,,,,,"01146","8006334227",,"no","1-800-MEDICARE",,,,,,,"Medicare B",,
"GU","Guam","M","State Department of Insurance","Department of Revenue and Taxation of Guam","6716351835",,,,,"00199",,,"no",,,,,,,,,"pinadm@revtax.gov.gu","guamtax.com"
"HI","Hawaii","M","State Department of Insurance","Insurance Division of Hawaii - Department of Commerce/Consumer Affairs","8085862790",,,,,"00376",,,"no",,,,,,,,,"insurance@dcca.hawaii.gov","cca.hawaii.gov/ins"
"AS","American Samoa","AG","ESRD State Survey Agency","Hawaii Department of Health","8086927420",,,,,"00129",,,"no",,,,,,,,,,"http://www.hawaii.gov/health"
"GU","Guam","AG","ESRD State Survey Agency","Hawaii Department of Health","8086927420",,,,,"00129",,,"no",,,,,,,,,,"http://www.hawaii.gov/health"
"HI","Hawaii","AG","ESRD State Survey Agency","Hawaii Department of Health","8086927420",,,,,"00129",,,"no",,,,,,,,,,"http://www.hawaii.gov/health"
"AS","American Samoa","O","Nursing Home State Survey Agency","Hawaii Department of Health","8086927420",,,,,"00129",,,"no",,,,,,,,,,"http://www.hawaii.gov/health"
"GU","Guam","O","Nursing Home State Survey Agency","Hawaii Department of Health","8086927420",,,,,"00129",,,"no",,,,,,,,,,"http://www.hawaii.gov/health"
"HI","Hawaii","O","Nursing Home State Survey Agency","Hawaii Department of Health","8086927420",,,,,"00129",,,"no",,,,,,,,,,"http://www.hawaii.gov/health"
"MP","Northern Mariana Islands","O","Nursing Home State Survey Agency","Hawaii Department of Health","8086927420",,,,,"00129",,,"no",,,,,,,,,,"http://www.hawaii.gov/health"
"MP","Northern Mariana Islands","AG","ESRD State Survey Agency","Hawaii Department of Health","8086927420",,,,,"00129",,,"no",,,,,,,,,,"http://www.hawaii.gov/health"
"HI","Hawaii","F","SHIP -- State Health Insurance Assistance Program","Sage PLUS Program","8085867299",,,,,"00547","8888759229",,"no",,"8668104379",,,,,,,"help@hawaiiship.org","www.hawaiiship.org"
